id,decision,exclusion_criterion,confidence,reasoning
XWVDC7ML,Exclude,E2,95,"The abstract focuses on AI-enhanced digital twins for real-time monitoring, predictive maintenance, and decision-making in general Industry 5.0 contexts but does not mention federated learning (FL) or its application in manufacturing."
XZL6KLEF,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original empirical or applied contributions.
XZY3WI3J,Exclude,E2,98,"The abstract explicitly mentions applications in smart homes, healthcare, and industrial systems but focuses on device identification for privacy-preserving IoT environments without clear manufacturing-specific use cases or transferable models to manufacturing."
Y2WD86MK,Exclude,E5,100,The abstract explicitly states it is a review paper with no original contribution or implementation.
Y55Z6LSR,Exclude,E2,100,"The abstract explicitly focuses on precision farming (agriculture), which is outside the manufacturing domain."
Y5LH8Y4G,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning in manufacturing.
Y5P5GSVU,Exclude,E5,100,The abstract explicitly states it is a literature review/survey without proposing original contributions or applied implementations.
Y5VMG7L5,Exclude,E5,100,The abstract describes a bibliometric analysis and literature review without any original implementation or contribution to federated learning in manufacturing.
Y63S9VCG,Include,,95,The abstract explicitly discusses federated learning in an industrial IoT context and validates the approach on a real-world industrial dataset.
Y8SF3SKK,Exclude,E5,100,The abstract explicitly describes a literature survey without original contributions or applied implementations.
Y8T35EAX,Exclude,E2,100,The abstract focuses on IoT ecosystems with sensor data streams and anomaly detection but does not mention manufacturing or federated learning.
Y9N6W2HQ,Exclude,E2,100,The abstract explicitly discusses FL in IoT malware detection without any mention of manufacturing or transferable models to manufacturing.
Y9XIP7NV,Exclude,E2,95,The abstract focuses on a thermal comfort classification task in an unspecified IoT environment without explicit mention of manufacturing applications.
YATU4QZ6,Include,,98,The abstract explicitly describes an applied FL implementation in manufacturing (preventive maintenance and defect detection).
YDYPWJTV,Include,,95,The abstract explicitly describes a federated learning application in metal part manufacturing using CNC machines and tool wear monitoring.
YFWYPMJN,Exclude,E5,100,The abstract explicitly states it is a literature review without original contributions or applied implementations of federated learning.
YFYIBBSG,Exclude,E2,95,"The abstract focuses on wireless transmission scheduling for IIoT and 5G NR, with FL mentioned only as a traffic type in simulations, but there is no evidence of an applied implementation or discussion of FL models, interactions, or coordination in manufacturing."
YGTKHNFK,Exclude,E5,100,The abstract explicitly states it is a systematic literature review (SLR) without presenting original research or implementation details.
YHIY6EIW,Exclude,E2,100,The abstract focuses on Mobile Edge Computing (MEC) for applications like autonomous driving and industrial IoT but does not mention federated learning or manufacturing industries.
YI5K5659,Include,,95,"The abstract explicitly focuses on federated learning in the context of Industrial Internet of Things (IIoT) and manufacturing applications like signal, image, and video processing for industrial networks."
YIDGRNGB,Exclude,E2,95,"The abstract focuses on Power Internet of Things (PIoT) and energy management in large-scale deployments, which is outside the manufacturing domain."
YKB5HGHD,Exclude,E5,100,The abstract explicitly states it is a comprehensive survey without presenting original FL implementation or contribution.
YKFYV2DG,Exclude,E2,100,"The abstract explicitly focuses on electricity theft detection in power grids, which is outside manufacturing."
YMP5VU4D,Exclude,E2,100,"The abstract explicitly focuses on license plate recognition for traffic management in the context of IoV (Internet of Vehicles), which is unrelated to manufacturing industries."
YP79I34A,Exclude,E2,100,"The abstract focuses on the construction sector and digital twins for sustainability, with no mention of federated learning or manufacturing applications."
YPAIFY92,Exclude,E2,100,"The abstract explicitly focuses on satellite battery systems and aerospace applications, which fall outside the manufacturing industry scope."
YPGWCP4F,Exclude,E5,100,The abstract explicitly states it is a systematic survey without original contribution or applied implementation.
YPQGBXHK,Include,,100,"The abstract explicitly focuses on federated learning applied in semiconductor manufacturing, a key industry within manufacturing."
YRS5MW78,Exclude,E2,100,"The abstract explicitly focuses on federated learning for fraud detection in banking/finance, with no mention of manufacturing applications or transferable models."
YSMMF5VK,Exclude,E5,100,The abstract explicitly states it is a systematic literature review (SLR) without presenting original contributions or applied implementations.
YUFE3NBC,Exclude,E2,100,The abstract explicitly focuses on agriculture (fruit quality monitoring) rather than manufacturing industries.
YVGMB9TR,Exclude,E2,100,"The abstract focuses on workplace conflict prediction in organizational management across multiple industries (e.g., HR records, communication logs), with no mention of manufacturing or federated learning."
YVNK2JQF,Exclude,E2,100,"The abstract focuses on Wireless Sensor Networks (WSNs) in fog computing for energy optimization, security, and routing, with no mention of federated learning or manufacturing applications."
YVUQHI7U,Exclude,E2,100,"The abstract explicitly focuses on mobile healthcare (mHealth) applications, which is outside the manufacturing domain."
YVZLDAT4,Include,,95,"The abstract explicitly mentions 'industry sensors that gather machine operational status' in a smart factory context, which falls within manufacturing."
YWCAIESA,Exclude,E2,100,The abstract focuses solely on anomaly detection using FD-LSTM in fiber optic cable production without mentioning federated learning (FL) or decentralized model coordination.
YWFV6NIF,Exclude,E2,100,The abstract focuses on sustainability concerns in Large Language Models (LLMs) supply chains and does not mention federated learning or manufacturing industries.
YY4EBZCD,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original empirical or applied FL implementation in manufacturing.
YYHNGCQ5,Exclude,E5,100,The abstract explicitly describes a systematic literature review without original contributions or applied implementations.
